RegionID,SizeRank,RegionName,RegionType,StateName,2017-11-04,2017-11-11,2017-11-18,2017-11-25,2017-12-02,2017-12-09,2017-12-16,2017-12-23,2017-12-30,2018-01-06,2018-01-13,2018-01-20,2018-01-27,2018-02-03,2018-02-10,2018-02-17,2018-02-24,2018-03-03,2018-03-10,2018-03-17,2018-03-24,2018-03-31,2018-04-07,2018-04-14,2018-04-21,2018-04-28,2018-05-05,2018-05-12,2018-05-19,2018-05-26,2018-06-02,2018-06-09,2018-06-16,2018-06-23,2018-06-30,2018-07-07,2018-07-14,2018-07-21,2018-07-28,2018-08-04,2018-08-11,2018-08-18,2018-08-25,2018-09-01,2018-09-08,2018-09-15,2018-09-22,2018-09-29,2018-10-06,2018-10-13,2018-10-20,2018-10-27,2018-11-03,2018-11-10,2018-11-17,2018-11-24,2018-12-01,2018-12-08,2018-12-15,2018-12-22,2018-12-29,2019-01-05,2019-01-12,2019-01-19,2019-01-26,2019-02-02,2019-02-09,2019-02-16,2019-02-23,2019-03-02,2019-03-09,2019-03-16,2019-03-23,2019-03-30,2019-04-06,2019-04-13,2019-04-20,2019-04-27,2019-05-04,2019-05-11,2019-05-18,2019-05-25,2019-06-01,2019-06-08,2019-06-15,2019-06-22,2019-06-29,2019-07-06,2019-07-13,2019-07-20,2019-07-27,2019-08-03,2019-08-10,2019-08-17,2019-08-24,2019-08-31,2019-09-07,2019-09-14,2019-09-21,2019-09-28,2019-10-05,2019-10-12,2019-10-19,2019-10-26,2019-11-02,2019-11-09,2019-11-16,2019-11-23,2019-11-30,2019-12-07,2019-12-14,2019-12-21,2019-12-28,2020-01-04,2020-01-11,2020-01-18,2020-01-25,2020-02-01,2020-02-08,2020-02-15,2020-02-22,2020-02-29,2020-03-07,2020-03-14,2020-03-21,2020-03-28,2020-04-04,2020-04-11,2020-04-18,2020-04-25,2020-05-02,2020-05-09,2020-05-16,2020-05-23,2020-05-30,2020-06-06,2020-06-13,2020-06-20,2020-06-27,2020-07-04,2020-07-11,2020-07-18,2020-07-25,2020-08-01,2020-08-08,2020-08-15,2020-08-22,2020-08-29,2020-09-05,2020-09-12,2020-09-19,2020-09-26,2020-10-03,2020-10-10,2020-10-17,2020-10-24,2020-10-31,2020-11-07,2020-11-14,2020-11-21,2020-11-28,2020-12-05,2020-12-12,2020-12-19,2020-12-26,2021-01-02,2021-01-09,2021-01-16,2021-01-23,2021-01-30,2021-02-06,2021-02-13,2021-02-20,2021-02-27,2021-03-06,2021-03-13,2021-03-20,2021-03-27,2021-04-03,2021-04-10,2021-04-17,2021-04-24,2021-05-01,2021-05-08,2021-05-15,2021-05-22,2021-05-29,2021-06-05,2021-06-12,2021-06-19,2021-06-26,2021-07-03,2021-07-10,2021-07-17,2021-07-24,2021-07-31,2021-08-07,2021-08-14,2021-08-21,2021-08-28,2021-09-04,2021-09-11,2021-09-18,2021-09-25,2021-10-02,2021-10-09,2021-10-16,2021-10-23,2021-10-30,2021-11-06,2021-11-13,2021-11-20,2021-11-27,2021-12-04,2021-12-11,2021-12-18,2021-12-25,2022-01-01,2022-01-08,2022-01-15,2022-01-22,2022-01-29,2022-02-05,2022-02-12,2022-02-19,2022-02-26,2022-03-05,2022-03-12,2022-03-19,2022-03-26,2022-04-02,2022-04-09,2022-04-16,2022-04-23,2022-04-30,2022-05-07
394388,49,"Birmingham, AL",Msa,AL,221707.0,220194.0,218941.0,217648.0,217059.0,216800.0,216309.0,215042.0,213814.0,212754.0,211189.0,210905.0,210853.0,210853.0,211616.0,213167.0,216009.0,220948.0,226791.0,231730.0,236180.0,239025.0,240938.0,242489.0,244181.0,245448.0,246741.0,248008.0,248126.0,249131.0,250450.0,251469.0,251469.0,250464.0,248913.0,247661.0,247661.0,247661.0,247919.0,248152.0,248152.0,248152.0,248126.0,248126.0,247894.0,246756.0,245463.0,242877.0,240524.0,238844.0,237318.0,237085.0,236381.0,236381.0,236613.0,236613.0,237318.0,237551.0,237551.0,237783.0,237525.0,237525.0,237525.0,237292.0,237318.0,237085.0,237344.0,239930.0,244067.0,249471.0,254384.0,257202.0,258469.0,258495.0,259788.0,262270.0,264856.0,267416.0,270002.0,271656.0,273208.0,274501.0,275561.0,276362.0,277397.0,278690.0,279724.0,281275.0,283085.0,284404.0,285412.0,285412.0,284895.0,283602.0,281792.0,280474.0,279181.0,280344.0,281637.0,281663.0,281663.0,280758.0,280758.0,282025.0,282504.0,283512.0,282683.0,281390.0,280912.0,278352.0,276595.0,275302.0,274009.0,273984.0,273984.0,273880.0,273554.0,273580.0,273839.0,274615.0,275613.0,276647.0,277681.0,278302.0,278922.0,279155.0,279155.0,278896.0,278276.0,278276.0,278301.0,279878.0,282852.0,285438.0,289291.0,291851.0,293118.0,293144.0,293144.0,293170.0,293196.0,294463.0,293713.0,292291.0,291153.0,289782.0,289214.0,289239.0,288050.0,286861.0,285335.0,282827.0,281607.0,278082.0,274240.0,271628.0,269200.0,269077.0,269240.0,269310.0,269800.0,270782.0,272078.0,273493.0,273983.0,273469.0,273690.0,273690.0,274000.0,274823.0,275989.0,278126.0,280101.0,281951.0,282871.0,283298.0,284246.0,285671.0,286274.0,286574.0,289150.0,292100.0,295725.0,299175.0,299900.0,299650.0,299163.0,297938.0,296688.0,295213.0,294248.0,292973.0,291723.0,288898.0,287626.0,287651.0,288301.0,291625.0,291875.0,291850.0,290950.0,288450.0,288425.0,289200.0,291950.0,296925.0,300163.0,301888.0,302388.0,302638.0,303650.0,303688.0,303213.0,301737.0,299987.0,299200.0,296925.0,294400.0,291900.0,290150.0,288900.0,286400.0,280150.0,272550.0,265550.0,261800.0,260575.0,260466.0,258491.0,254741.0,249741.0,246700.0,246675.0,246700.0,255425.0,261200.0
395053,50,"Salt Lake City, UT",Msa,UT,370161.0,369938.0,368785.0,364670.0,361880.0,360928.0,361633.0,363279.0,364913.0,367288.0,369405.0,371968.0,374319.0,375472.0,376154.0,375942.0,375731.0,375707.0,375730.0,378317.0,379728.0,383279.0,385631.0,386783.0,389358.0,390557.0,393238.0,394437.0,394425.0,394402.0,395133.0,395133.0,396098.0,396121.0,395037.0,395037.0,395977.0,396321.0,396321.0,396297.0,394181.0,391462.0,389134.0,386806.0,385607.0,385607.0,384196.0,382665.0,380314.0,377960.0,376784.0,375846.0,375632.0,374829.0,374829.0,374711.0,374714.0,375307.0,375307.0,375425.0,375636.0,375754.0,375754.0,375636.0,375636.0,375731.0,376883.0,378976.0,381327.0,384643.0,386994.0,389605.0,391980.0,394566.0,398352.0,402091.0,405595.0,407190.0,408366.0,409542.0,410259.0,413365.0,415716.0,415622.0,416081.0,414672.0,413473.0,413590.0,411733.0,408441.0,406066.0,403144.0,401498.0,401498.0,400369.0,399763.0,399763.0,399763.0,399740.0,399387.0,398211.0,397801.0,397590.0,397942.0,399118.0,399528.0,399881.0,401033.0,402185.0,403338.0,404396.0,406277.0,408652.0,411555.0,413883.0,414707.0,415883.0,417707.0,420081.0,424430.0,428605.0,432434.0,436903.0,439043.0,439115.0,435286.0,429642.0,422822.0,417376.0,415001.0,413802.0,414954.0,417329.0,419704.0,423255.0,426782.0,431251.0,435930.0,439434.0,441574.0,441786.0,441786.0,441809.0,443784.0,444984.0,443831.0,441486.0,437400.0,436165.0,437318.0,437312.0,437282.0,434519.0,432896.0,434072.0,434095.0,435719.0,437341.0,439693.0,444372.0,448695.0,453422.0,456714.0,459653.0,463584.0,472755.0,483805.0,494975.0,504613.0,507691.0,516625.0,522165.0,528700.0,532475.0,522488.0,514984.0,512484.0,518484.0,530997.0,542250.0,547250.0,547250.0,547000.0,548250.0,553250.0,558475.0,564975.0,571200.0,573700.0,573975.0,569975.0,566250.0,562375.0,557125.0,554875.0,552375.0,552375.0,554625.0,556885.0,558635.0,556260.0,553760.0,551475.0,547225.0,543475.0,540288.0,536563.0,536563.0,540063.0,543500.0,547225.0,549725.0,552225.0,555975.0,559750.0,563932.0,568053.0,575539.0,583014.0,589496.0,590599.0,587949.0,587971.0,586058.0,590585.0,596974.0,598201.0,605701.0,612425.0,616200.0,621225.0,627475.0,636225.0,647475.0,661725.0,670475.0
395031,51,"Rochester, NY",Msa,NY,178465.0,177172.0,175878.0,175852.0,175852.0,175852.0,175852.0,175852.0,176473.0,176473.0,176499.0,177793.0,179759.0,183641.0,188557.0,192205.0,194793.0,196087.0,198416.0,200770.0,202892.0,205480.0,206696.0,209387.0,211250.0,213605.0,216787.0,218502.0,221762.0,222243.0,221906.0,221538.0,219493.0,219246.0,216969.0,213424.0,210810.0,207731.0,205557.0,202944.0,201650.0,201133.0,201003.0,202323.0,202323.0,200744.0,199166.0,197846.0,196553.0,196294.0,195026.0,193732.0,192438.0,190109.0,188790.0,188790.0,188790.0,191144.0,193473.0,194767.0,196061.0,196837.0,198648.0,201003.0,203591.0,207472.0,212412.0,216552.0,220459.0,223797.0,226361.0,228949.0,232054.0,234150.0,235444.0,237488.0,240153.0,243232.0,245587.0,245484.0,244086.0,242793.0,241732.0,242353.0,241835.0,241835.0,241858.0,241884.0,243178.0,241884.0,239817.0,237410.0,234849.0,233555.0,231718.0,229725.0,227112.0,223230.0,220125.0,215908.0,212052.0,209465.0,207394.0,206929.0,206903.0,206903.0,206903.0,205635.0,203047.0,200460.0,197872.0,196553.0,197872.0,200460.0,203047.0,205635.0,208869.0,213268.0,218467.0,223668.0,228170.0,231534.0,234098.0,237954.0,240541.0,242896.0,246777.0,250426.0,254074.0,256895.0,258189.0,258422.0,258654.0,258654.0,258654.0,258654.0,258654.0,258654.0,258680.0,258836.0,258861.0,258887.0,260181.0,261346.0,262639.0,262613.0,259298.0,255391.0,250291.0,245115.0,240642.0,236761.0,235366.0,235030.0,236324.0,237617.0,237281.0,237643.0,237643.0,236893.0,235961.0,235935.0,237229.0,241861.0,248330.0,257412.0,263881.0,267925.0,270809.0,269986.0,271485.0,274046.0,278948.0,283700.0,287425.0,289925.0,288675.0,284925.0,281700.0,279200.0,276700.0,274850.0,273331.0,270831.0,269581.0,265181.0,261175.0,256200.0,251225.0,252450.0,251223.0,252448.0,253673.0,252423.0,251150.0,248650.0,247300.0,246075.0,244600.0,239625.0,233475.0,228450.0,223675.0,222400.0,221150.0,219175.0,218450.0,219700.0,219700.0,217925.0,217400.0,215675.0,215675.0,220175.0,220200.0,215700.0,212200.0,208975.0,207700.0,212675.0,219925.0,226038.0,229813.0,231588.0,230338.0,227950.0,229175.0,228675.0,226175.0,223675.0,216200.0,208450.0,202950.0,197975.0,200475.0,206725.0
394640,52,"Grand Rapids, MI",Msa,MI,267590.0,266308.0,266026.0,263488.0,262975.0,264027.0,264539.0,266462.0,268276.0,269814.0,272378.0,275301.0,277871.0,281410.0,283973.0,285512.0,288050.0,290127.0,292691.0,295530.0,299065.0,302398.0,304987.0,307301.0,307638.0,307663.0,307663.0,307638.0,307612.0,307587.0,310125.0,311407.0,312458.0,312458.0,309894.0,308612.0,307330.0,306587.0,304546.0,301495.0,298392.0,296085.0,294306.0,293537.0,293049.0,292255.0,292229.0,291460.0,291460.0,291973.0,292126.0,293537.0,294370.0,294113.0,295011.0,295626.0,296049.0,297075.0,297331.0,297357.0,297357.0,297357.0,297331.0,297305.0,297331.0,298639.0,300433.0,302510.0,305048.0,306305.0,307099.0,310129.0,312693.0,315256.0,318320.0,319624.0,321957.0,324290.0,325072.0,325072.0,323508.0,321944.0,321919.0,321919.0,320867.0,320098.0,318586.0,317304.0,317355.0,316099.0,315304.0,312766.0,311740.0,310458.0,308920.0,308894.0,307587.0,307561.0,306689.0,305407.0,303356.0,300792.0,299100.0,297818.0,297305.0,297305.0,297305.0,297305.0,297305.0,297305.0,297075.0,297075.0,297075.0,297613.0,299100.0,301433.0,303997.0,306023.0,307330.0,307587.0,309830.0,312394.0,314983.0,317522.0,319124.0,320919.0,323226.0,325790.0,327072.0,327841.0,328072.0,327841.0,327399.0,327399.0,327399.0,327912.0,328379.0,328379.0,328379.0,328097.0,328072.0,328867.0,330149.0,331456.0,332764.0,331969.0,330687.0,329379.0,328675.0,328675.0,328444.0,328188.0,327585.0,327072.0,326021.0,324995.0,324764.0,325534.0,326816.0,328123.0,328379.0,329149.0,330456.0,331962.0,333783.0,335321.0,336577.0,337291.0,337809.0,337727.0,339214.0,341925.0,344894.0,347869.0,349300.0,350829.0,352954.0,353741.0,354991.0,356887.0,357262.0,358050.0,359300.0,359625.0,362175.0,366714.0,371303.0,375303.0,376628.0,378014.0,378400.0,379900.0,382725.0,381975.0,382000.0,381790.0,380015.0,380690.0,380665.0,378400.0,377350.0,376200.0,374200.0,373900.0,373261.0,371986.0,370261.0,368286.0,366696.0,365946.0,367171.0,368171.0,369150.0,370925.0,372950.0,376358.0,381358.0,387021.0,392292.0,396324.0,398899.0,403108.0,407812.0,412897.0,417847.0,419775.0,421550.0,422800.0,424025.0,424975.0,426200.0,428700.0,429950.0,430700.0,429725.0,427950.0
395167,53,"Tucson, AZ",Msa,AZ,258830.0,259054.0,259054.0,259029.0,259054.0,259054.0,258954.0,258730.0,258705.0,258730.0,258855.0,259839.0,261085.0,263327.0,265819.0,267550.0,269444.0,270939.0,272185.0,273455.0,274078.0,275050.0,276022.0,277243.0,278488.0,279983.0,281478.0,282749.0,283995.0,284020.0,283546.0,282276.0,280781.0,279037.0,277791.0,277791.0,278015.0,278488.0,278962.0,278962.0,278962.0,278987.0,280258.0,281528.0,282799.0,283609.0,283609.0,283609.0,283603.0,282793.0,281522.0,280276.0,278912.0,278887.0,278887.0,278763.0,278638.0,278638.0,278538.0,278538.0,278538.0,278314.0,278189.0,278376.0,279248.0,280619.0,282114.0,283372.0,284617.0,285963.0,288330.0,290747.0,293426.0,295917.0,296789.0,298010.0,298421.0,298421.0,298895.0,298895.0,298895.0,298891.0,298891.0,298667.0,297690.0,295227.0,293981.0,292985.0,292584.0,293804.0,292584.0,292334.0,291619.0,290772.0,290772.0,290613.0,291236.0,292108.0,293354.0,293224.0,292227.0,290981.0,289736.0,290274.0,291520.0,292765.0,293015.0,292681.0,292039.0,291416.0,290917.0,289881.0,289277.0,288405.0,288654.0,288779.0,290149.0,292616.0,294858.0,297101.0,298197.0,298471.0,299244.0,300739.0,300764.0,300739.0,299966.0,297475.0,296695.0,296470.0,296470.0,297691.0,298471.0,300465.0,304414.0,308898.0,315103.0,319837.0,323587.0,326353.0,326377.0,327349.0,327374.0,328869.0,331361.0,332631.0,333877.0,333877.0,332631.0,329891.0,325904.0,322142.0,319739.0,319170.0,319506.0,319619.0,320861.0,321789.0,324325.0,326859.0,328152.0,329419.0,329926.0,330154.0,330154.0,330154.0,330458.0,331497.0,332892.0,334287.0,337347.0,339975.0,343963.0,349963.0,352988.0,359238.0,363998.0,366473.0,370973.0,373448.0,375700.0,379260.0,380510.0,380260.0,381760.0,380975.0,383450.0,387475.0,388475.0,392225.0,391625.0,389100.0,387380.0,383735.0,382485.0,382510.0,382455.0,382348.0,380473.0,377973.0,376248.0,374975.0,373724.0,372540.0,371265.0,369790.0,369048.0,367731.0,366504.0,365504.0,365495.0,366243.0,367495.0,368745.0,368873.0,369333.0,369330.0,369330.0,369980.0,370108.0,371335.0,372860.0,374315.0,377905.0,380933.0,383158.0,386653.0,387475.0,390698.0,396948.0,403473.0,409723.0,411995.0,413245.0,415495.0,419748.0
753924,54,"Urban Honolulu, HI",Msa,HI,631179.0,630009.0,630009.0,628549.0,628549.0,629505.0,630938.0,633114.0,635741.0,641950.0,645532.0,644338.0,641711.0,635502.0,629531.0,627621.0,625471.0,623322.0,619740.0,616157.0,614724.0,613530.0,615680.0,618068.0,619501.0,622844.0,625206.0,626400.0,627833.0,627833.0,628098.0,630248.0,631203.0,632765.0,635153.0,636347.0,637541.0,637412.0,635024.0,635024.0,637412.0,639801.0,643383.0,644816.0,644816.0,643622.0,643264.0,643264.0,641592.0,638965.0,635502.0,631681.0,629293.0,629531.0,630964.0,631203.0,631442.0,630964.0,629531.0,631681.0,635502.0,640756.0,646965.0,650786.0,651742.0,648876.0,642905.0,638129.0,635741.0,635979.0,637890.0,639084.0,640517.0,641950.0,643622.0,643598.0,641210.0,637627.0,635956.0,635741.0,636457.0,638607.0,639084.0,640278.0,641950.0,643383.0,643861.0,642905.0,641711.0,640278.0,639323.0,638129.0,637651.0,637412.0,636696.0,635502.0,632373.0,629269.0,625686.0,623298.0,622128.0,620934.0,620857.0,620618.0,620618.0,620618.0,620456.0,620456.0,620217.0,619979.0,619933.0,618953.0,616995.0,614846.0,612477.0,610112.0,607055.0,604643.0,602282.0,602282.0,604147.0,604170.0,604170.0,601782.0,599201.0,596813.0,593469.0,590126.0,586066.0,583200.0,580334.0,577468.0,575319.0,573170.0,572214.0,572453.0,572692.0,574124.0,576751.0,579140.0,582722.0,584872.0,586066.0,587977.0,586782.0,583439.0,579618.0,574125.0,568154.0,564572.0,561706.0,558124.0,556691.0,556691.0,557407.0,560035.0,560273.0,561945.0,563139.0,565050.0,569587.0,572692.0,576752.0,578185.0,578424.0,579498.0,578543.0,579192.0,580967.0,580406.0,577703.0,572068.0,563250.0,553000.0,546750.0,546750.0,554225.0,566975.0,580475.0,588475.0,592250.0,593500.0,597500.0,603750.0,610000.0,617500.0,626250.0,630000.0,635000.0,641250.0,645000.0,656250.0,666250.0,672500.0,677500.0,682500.0,688500.0,691750.0,694250.0,696750.0,701975.0,704975.0,702475.0,695475.0,685500.0,683000.0,681500.0,682000.0,682000.0,678750.0,677750.0,676000.0,676000.0,677969.0,677969.0,672469.0,664969.0,656250.0,656250.0,657500.0,660000.0,662500.0,664984.0,674984.0,683734.0,690984.0,694750.0,699750.0,703500.0,711500.0,719000.0,725000.0,733041.0,741541.0,755291.0,765541.0
395169,55,"Tulsa, OK",Msa,OK,197717.0,197459.0,197094.0,195919.0,194768.0,193593.0,192676.0,192676.0,192676.0,192700.0,192700.0,192700.0,192935.0,193992.0,195144.0,196319.0,197846.0,199139.0,201031.0,203122.0,204861.0,206013.0,206847.0,208257.0,209433.0,209926.0,209574.0,208422.0,207975.0,208445.0,209361.0,209361.0,209009.0,208069.0,207152.0,207152.0,206800.0,206800.0,207387.0,207857.0,208327.0,208327.0,207740.0,207246.0,206541.0,206518.0,206494.0,206494.0,206706.0,206706.0,206706.0,206706.0,206706.0,206729.0,206753.0,206753.0,206753.0,206753.0,206729.0,206635.0,206424.0,205454.0,205454.0,206030.0,207440.0,209585.0,211018.0,212322.0,213262.0,214437.0,216529.0,219231.0,221793.0,224143.0,226493.0,227903.0,228866.0,230018.0,231075.0,232250.0,233637.0,234835.0,234976.0,234953.0,234859.0,233684.0,232979.0,232686.0,232568.0,233720.0,234401.0,234248.0,233989.0,232838.0,231686.0,231921.0,232391.0,233566.0,235658.0,236833.0,238008.0,239159.0,238948.0,239159.0,239629.0,239653.0,240099.0,240475.0,240217.0,240217.0,240240.0,239888.0,239676.0,238880.0,237470.0,236272.0,235097.0,234718.0,234953.0,236034.0,237232.0,239347.0,241674.0,244141.0,247431.0,248841.0,250040.0,250980.0,251191.0,253541.0,256103.0,257748.0,260121.0,262471.0,264845.0,266936.0,270344.0,272694.0,275279.0,277864.0,277981.0,278451.0,278921.0,278921.0,278921.0,278663.0,277723.0,277276.0,277276.0,277065.0,277065.0,277245.0,277351.0,276867.0,276136.0,275929.0,275561.0,275068.0,274584.0,273375.0,272166.0,271673.0,271391.0,271367.0,271231.0,270048.0,269104.0,268277.0,267685.0,268264.0,267486.0,267733.0,270358.0,272858.0,,,,,312562.0,311893.0,308835.0,307308.0,311245.0,316790.0,319698.0,318313.0,311938.0,305788.0,300813.0,295850.0,294200.0,290600.0,288100.0,287100.0,286375.0,287475.0,287475.0,286225.0,285430.0,285205.0,285962.0,288029.0,288332.0,288142.0,290385.0,291738.0,291728.0,292142.0,290267.0,288848.0,288100.0,285132.0,281507.0,278749.0,277694.0,278161.0,279411.0,280183.0,282693.0,286218.0,291218.0,299473.0,305743.0,312243.0,316492.0,317975.0,320941.0,321307.0,325182.0,327907.0,328467.0,332725.0,337100.0,342125.0,347776.0,350626.0
394619,56,"Fresno, CA",Msa,CA,333325.0,333325.0,333584.0,333558.0,335115.0,336412.0,338357.0,339135.0,338591.0,337294.0,335348.0,333817.0,333817.0,335088.0,335063.0,333247.0,329369.0,327839.0,327839.0,330407.0,334233.0,336827.0,339187.0,340484.0,341600.0,341729.0,341976.0,342002.0,342235.0,342365.0,343675.0,343675.0,344219.0,344219.0,344194.0,344194.0,344427.0,344427.0,343130.0,342870.0,341859.0,340562.0,339291.0,338253.0,337216.0,336438.0,335141.0,335128.0,333831.0,334583.0,335559.0,335547.0,335521.0,334224.0,332988.0,330484.0,330251.0,330017.0,329239.0,329174.0,326840.0,324505.0,322949.0,321652.0,322936.0,323973.0,324233.0,324855.0,324868.0,325387.0,326425.0,327877.0,330082.0,332417.0,335011.0,337864.0,339989.0,343750.0,347641.0,351013.0,354453.0,356139.0,358732.0,360808.0,362118.0,363155.0,363933.0,365230.0,367044.0,369378.0,370935.0,370922.0,369109.0,366748.0,363895.0,361547.0,360843.0,360609.0,360480.0,361284.0,361729.0,360691.0,359264.0,357449.0,354855.0,353428.0,351612.0,349913.0,348876.0,347955.0,349252.0,350406.0,351703.0,353010.0,354307.0,355630.0,355617.0,355101.0,352507.0,351184.0,352494.0,355322.0,360510.0,365594.0,368198.0,368224.0,366901.0,364404.0,363065.0,363052.0,365412.0,366729.0,369355.0,371962.0,373518.0,376125.0,378460.0,382351.0,384945.0,388058.0,390208.0,391505.0,392542.0,394618.0,396618.0,396358.0,395321.0,393946.0,391946.0,390908.0,390908.0,390727.0,391572.0,392348.0,391051.0,390013.0,389349.0,389349.0,391943.0,393240.0,393762.0,394270.0,392973.0,391676.0,390436.0,390449.0,391720.0,393094.0,394514.0,395693.0,395898.0,396873.0,395098.0,392085.0,387658.0,386785.0,388560.0,391573.0,398500.0,401623.0,407873.0,413123.0,416245.0,419373.0,423748.0,426248.0,426875.0,430825.0,428200.0,426950.0,429425.0,426725.0,423725.0,422475.0,421250.0,421250.0,422998.0,424248.0,424248.0,424248.0,425000.0,425000.0,426125.0,429263.0,432763.0,436760.0,439283.0,439645.0,439895.0,440098.0,440650.0,440900.0,443375.0,445400.0,447450.0,449950.0,453725.0,457500.0,459875.0,462125.0,458998.0,454245.0,,,419173.0,410419.0,408994.0,412744.0,418994.0,425000.0,430500.0,434000.0,438988.0,442488.0,445738.0,448238.0
395238,57,"Worcester, MA",Msa,MA,287949.0,286699.0,285474.0,284248.0,285253.0,285253.0,285228.0,285228.0,284224.0,284224.0,284224.0,285449.0,287900.0,290351.0,292826.0,294027.0,294027.0,294027.0,294002.0,295252.0,297703.0,300179.0,303879.0,308266.0,311967.0,315643.0,318094.0,319810.0,322126.0,325067.0,327518.0,327518.0,326403.0,324662.0,323560.0,324785.0,325055.0,325055.0,324908.0,323682.0,323413.0,322811.0,321610.0,320409.0,319208.0,318584.0,318560.0,317310.0,316060.0,314835.0,313609.0,313609.0,313609.0,313585.0,312626.0,312406.0,311205.0,309783.0,308904.0,306698.0,305472.0,304492.0,303904.0,303904.0,305105.0,307531.0,309957.0,313609.0,317065.0,319516.0,321967.0,325643.0,330544.0,335226.0,340127.0,342578.0,344784.0,347455.0,349906.0,352357.0,352847.0,352872.0,352896.0,352920.0,354146.0,355592.0,356817.0,356817.0,355347.0,352651.0,350175.0,348926.0,346696.0,345470.0,344245.0,343019.0,343019.0,342799.0,342578.0,341377.0,340176.0,339196.0,339196.0,340176.0,341267.0,341487.0,339282.0,337076.0,335250.0,333804.0,335005.0,335471.0,334981.0,335446.0,334245.0,333780.0,334981.0,336721.0,339147.0,341573.0,342821.0,344267.0,346742.0,351546.0,357675.0,363802.0,368680.0,371228.0,372429.0,372429.0,372429.0,372429.0,372454.0,374684.0,377135.0,381693.0,386571.0,391693.0,397820.0,400614.0,400638.0,399680.0,396004.0,393553.0,393529.0,391815.0,391595.0,390394.0,390173.0,390394.0,390615.0,390615.0,389826.0,386792.0,385033.0,384700.0,384063.0,386563.0,387788.0,388563.0,389698.0,390348.0,390510.0,393010.0,395488.0,397338.0,399675.0,399900.0,399925.0,399925.0,399925.0,399925.0,399900.0,399925.0,399925.0,399925.0,399925.0,399900.0,399900.0,399900.0,399675.0,399675.0,399675.0,399450.0,399450.0,401950.0,406975.0,413475.0,419950.0,423713.0,423713.0,422463.0,421238.0,417500.0,414975.0,412475.0,408725.0,406225.0,403750.0,401225.0,399975.0,399975.0,403700.0,407475.0,407475.0,407450.0,403700.0,399925.0,399675.0,399450.0,399225.0,399000.0,399000.0,397975.0,395650.0,393375.0,391463.0,390575.0,389931.0,389706.0,389369.0,389031.0,391813.0,394562.0,397951.0,404201.0,411639.0,415389.0,424000.0,430225.0,429475.0,434450.0,434925.0,437200.0,443450.0,444725.0
394415,58,"Stamford, CT",Msa,CT,724006.0,722730.0,719894.0,714222.0,711387.0,710110.0,708976.0,708976.0,709827.0,710961.0,717767.0,732798.0,752933.0,775903.0,798591.0,813054.0,820427.0,825815.0,827517.0,833189.0,839995.0,845667.0,848502.0,845383.0,841413.0,838577.0,836875.0,837442.0,841413.0,844249.0,847085.0,846801.0,844249.0,841413.0,835883.0,831912.0,825957.0,814897.0,806247.0,799129.0,793457.0,793174.0,793174.0,792919.0,792919.0,792919.0,792919.0,792919.0,792919.0,792919.0,791784.0,791784.0,791784.0,790650.0,789231.0,786395.0,783560.0,781858.0,781575.0,782851.0,784553.0,784836.0,784836.0,783560.0,782142.0,784695.0,787531.0,790622.0,793457.0,799129.0,806474.0,813592.0,820682.0,823518.0,823547.0,823547.0,824681.0,826382.0,829502.0,830636.0,829502.0,819576.0,811919.0,803412.0,796038.0,794620.0,790650.0,789516.0,786963.0,782681.0,777009.0,771309.0,765354.0,759427.0,752309.0,745105.0,739434.0,736853.0,739689.0,744083.0,747174.0,750010.0,752562.0,753698.0,756279.0,758860.0,758888.0,757442.0,754861.0,752280.0,749700.0,748565.0,750012.0,752592.0,755145.0,757725.0,760348.0,763326.0,769026.0,776400.0,783418.0,788948.0,792040.0,793174.0,792111.0,790976.0,790437.0,787885.0,786935.0,786935.0,787219.0,791472.0,793769.0,801426.0,811635.0,822979.0,835741.0,843398.0,847368.0,848758.0,850147.0,850431.0,850431.0,850176.0,849920.0,849637.0,849637.0,843965.0,837159.0,830353.0,823547.0,822412.0,820966.0,816428.0,814727.0,814727.0,816145.0,817846.0,812175.0,804801.0,797456.0,792919.0,794620.0,797740.0,800503.0,803195.0,801777.0,799059.0,796815.0,795644.0,807106.0,818225.0,831725.0,850725.0,855125.0,857625.0,855125.0,843875.0,835750.0,825975.0,815975.0,808225.0,805725.0,810500.0,818000.0,825500.0,826725.0,819225.0,809225.0,796725.0,791500.0,791500.0,790475.0,781975.0,757225.0,732225.0,710750.0,696875.0,690600.0,685725.0,679725.0,677100.0,680625.0,683000.0,686500.0,685500.0,683000.0,681588.0,681588.0,687588.0,692813.0,706963.0,722188.0,734688.0,740963.0,737225.0,733475.0,735975.0,744700.0,760175.0,788925.0,817925.0,847700.0,882225.0,902000.0,915750.0,927250.0,920750.0,911000.0,895750.0,887000.0,886000.0,887250.0,893750.0,888500.0,877000.0
